name,genre,score,director,star,budget_x,gross_x,director_name,actor_2_name,gross_y,genres,actor_1_name,movie_title,budget_y,imdb_score,Director,Actors,Total_Gross,main_genre,budget,id,imdb_id,original_language,original_title,revenue
Bitter Moon,,,,,,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Roman Polanski,"Hugh Grant, Kristin Scott Thomas, Emmanuelle Seigner, Peter Coyote",$1.86M,Drama,5000000,10497,tt0104779,en,Bitter Moon,1862805.0
Dead Ringers,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,,,,David Cronenberg,"Jeremy Irons, Geneviève Bujold, Heidi von Palleske, Barbara Gordon",$9.13M,Drama,13000000,9540,tt0094964,en,Dead Ringers,8038508.0
Broadcast News,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,James L. Brooks,"William Hurt, Albert Brooks, Holly Hunter, Robert Prosky",$51.25M,Comedy,20000000,12626,tt0092699,en,Broadcast News,51249404.0
Fahrenheit 451,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",,,,,François Truffaut,"Oskar Werner, Julie Christie, Cyril Cusack, Anton Diffring",Gross Unkown,Drama,0,1714,tt0060390,en,Fahrenheit 451,0.0
"20,000 Leagues Under the Sea",,,,,,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",,,,,Richard Fleischer,"Kirk Douglas, James Mason, Paul Lukas, Peter Lorre",$28.20M,Adventure,5000000,173,tt0046672,en,"20,000 Leagues Under the Sea",28200000.0
An American in Paris,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,,,,Vincente Minnelli,"Gene Kelly, Leslie Caron, Oscar Levant, Georges Guétary",$4.50M,Drama,2723903,2769,tt0043278,en,An American in Paris,4500000.0
45 Years,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}]",,,,,Andrew Haigh,"Charlotte Rampling, Tom Courtenay, Geraldine James, Dolly Wells",$4.25M,Drama,0,311291,tt3544082,en,45 Years,4250507.0
The Lobster,,,,,,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",,,,,Yorgos Lanthimos,"Colin Farrell, Rachel Weisz, Jessica Barden, Olivia Colman",$8.70M,Drama,4000000,254320,tt3464902,en,The Lobster,15656193.0
X+Y,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}]",,,,,Morgan Matthews,"Asa Butterfield, Rafe Spall, Sally Hawkins, Eddie Marsan",$0.14M,Drama,0,278236,tt3149038,en,X+Y,0.0
Far from the Madding Crowd,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Thomas Vinterberg,"Carey Mulligan, Matthias Schoenaerts, Michael Sheen, Tom Sturridge",$12.23M,Drama,0,3469,tt0061648,en,Far from the Madding Crowd,0.0
Locke,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,,,,Steven Knight,"Tom Hardy, Olivia Colman, Ruth Wilson, Andrew Scott",$1.36M,Drama,2000000,210479,tt2692904,en,Locke,4635300.0
The Kings of Summer,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,,,,Jordan Vogt-Roberts,"Nick Robinson, Gabriel Basso, Moises Arias, Nick Offerman",$1.29M,Adventure,0,156700,tt2179116,en,The Kings of Summer,0.0
Win Win,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,,,,Tom McCarthy,"Paul Giamatti, Amy Ryan, Jeffrey Tambor, Bobby Cannavale",$10.18M,Comedy,10831173,55725,tt1606392,en,Win Win,10654385.0
Les amours imaginaires,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Xavier Dolan,"Xavier Dolan, Monia Chokri, Niels Schneider, Anne Dorval",$0.06M,Drama,0,51241,tt1600524,fr,Les amours imaginaires,62985.0
Les petits mouchoirs,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,,,,Guillaume Canet,"François Cluzet, Marion Cotillard, Benoît Magimel, Jean Dujardin",$0.21M,Comedy,25000000,48034,tt1440232,fr,Les petits mouchoirs,48531470.0
Cashback,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,,,,Sean Ellis,"Sean Biggerstaff, Emilia Fox, Michelle Ryan, Erica Ellis",$0.02M,Comedy,0,12225,tt0460740,en,Cashback,2294291.0
A Love Song for Bobby Long,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}]",,,,,Shainee Gabel,"Scarlett Johansson, John Travolta, Gabriel Macht, Deborah Kara Unger",$0.16M,Drama,0,9953,tt0369672,en,A Love Song for Bobby Long,1841260.0
The Dreamers,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Bernardo Bertolucci,"Michael Pitt, Louis Garrel, Eva Green, Anna Chancellor",$2.53M,Drama,15000000,1278,tt0309987,en,The Dreamers,15121165.0
Lucía y el sexo,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Julio Medem,"Paz Vega, Tristán Ulloa, Najwa Nimri, Elena Anaya",$1.49M,Drama,0,1364,tt0254455,es,Lucía y el sexo,2628241.0
Beautiful Girls,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Ted Demme,"Matt Dillon, Timothy Hutton, Noah Emmerich, Annabeth Gish",$10.60M,Comedy,0,9283,tt0115639,en,Beautiful Girls,0.0
Benny & Joon,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Jeremiah S. Chechik,"Johnny Depp, Mary Stuart Masterson, Aidan Quinn, Julianne Moore",$23.20M,Comedy,0,4104,tt0106387,en,Benny & Joon,23202734.0
Moonstruck,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Norman Jewison,"Cher, Nicolas Cage, Olympia Dukakis, Danny Aiello",$80.64M,Comedy,0,2039,tt0093565,en,Moonstruck,80640528.0
Nineteen Eighty-Four,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",,,,,Michael Radford,"John Hurt, Richard Burton, Suzanna Hamilton, Cyril Cusack",$8.40M,Drama,0,9314,tt0087803,en,Nineteen Eighty-Four,0.0
The Big Chill,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,,,,Lawrence Kasdan,"Tom Berenger, Glenn Close, Jeff Goldblum, William Hurt",$56.20M,Comedy,0,12560,tt0085244,en,The Big Chill,0.0
The World According to Garp,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",,,,,George Roy Hill,"Robin Williams, Mary Beth Hurt, Glenn Close, John Lithgow",$29.71M,Comedy,17000000,11307,tt0084917,en,The World According to Garp,29712172.0
Catch-22,,,,,,,,,,"[{'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,,,,Mike Nichols,"Alan Arkin, Martin Balsam, Richard Benjamin, Art Garfunkel",$24.91M,Comedy,18000000,10364,tt0065528,en,Catch-22,24911670.0
Grave,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,,,,Julia Ducournau,"Garance Marillier, Ella Rumpf, Rabah Nait Oufella, Laurent Lucas",$0.51M,Drama,3500000,393519,tt4954522,fr,Grave,4100000.0
Er ist wieder da,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",,,,,David Wnendt,"Oliver Masucci, Thomas M. Köppl, Marc-Marvin Israel, David Gebigke",Gross Unkown,Comedy,3196621,318917,tt4176826,de,Er ist wieder da,25513752.0
American Honey,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}]",,,,,Andrea Arnold,"Sasha Lane, Shia LaBeouf, Riley Keough, McCaul Lombardi",$0.66M,Adventure,0,340485,tt3721936,en,American Honey,1751330.0
The Little Death,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,,,,Josh Lawson,"Bojana Novakovic, Josh Lawson, Damon Herriman, Kate Mulvany",$0.02M,Comedy,0,276844,tt2785032,en,The Little Death,0.0
The One I Love,,,,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,,,,Charlie McDowell,"Mark Duplass, Elisabeth Moss, Ted Danson, Kiana Cason",$0.51M,Comedy,0,242090,tt2756032,en,The One I Love,0.0
Aashiqui 2,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Mohit Suri,"Aditya Roy Kapoor, Shraddha Kapoor, Shaad Randhawa, Salil Acharya",Gross Unkown,Drama,1300000,192558,tt2203308,hi,Aashiqui 2,16000000.0
Holy Motors,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,,,,Leos Carax,"Denis Lavant, Edith Scob, Eva Mendes, Kylie Minogue",Gross Unkown,Drama,0,103328,tt2076220,en,Holy Motors,641100.0
Now Is Good,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Ol Parker,"Dakota Fanning, Josef Altin, Jeremy Irvine, Paddy Considine",Gross Unkown,Drama,0,90369,tt1937264,en,Now Is Good,0.0
People Like Us,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}]",,,,,Alex Kurtzman,"Chris Pine, Elizabeth Banks, Michelle Pfeiffer, Olivia Wilde",$12.41M,Comedy,16000000,98548,tt1716777,en,People Like Us,12434778.0
Perfect Sense,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",,,,,David Mackenzie,"Ewan McGregor, Eva Green, Lauren Tempany, Connie Nielsen",$0.00M,Drama,0,51999,tt1439572,en,Perfect Sense,908000.0
Demolition,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,,,,Jean-Marc Vallée,"Jake Gyllenhaal, Naomi Watts, Chris Cooper, Judah Lewis",$1.98M,Comedy,10000000,303991,tt1172049,en,Demolition,1978592.0
Happy-Go-Lucky,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,,,,Mike Leigh,"Sally Hawkins, Alexis Zegerman, Samuel Roukin, Elliot Cowan",$3.49M,Comedy,0,10503,tt1045670,en,Happy-Go-Lucky,18130888.0
Suite Française,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,,,,Saul Dibb,"Michelle Williams, Kristin Scott Thomas, Margot Robbie, Eric Godon",Gross Unkown,Drama,15000000,271674,tt0900387,en,Suite Française,9104716.0
Angel-A,,,,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,,,,Luc Besson,"Rie Rasmussen, Jamel Debbouze, Gilbert Melki, Serge Riaboukine",$0.20M,Comedy,15000000,11227,tt0473753,fr,Angel-A,0.0
Coffee and Cigarettes,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,,,,Jim Jarmusch,"Bill Murray, Tom Waits, Roberto Benigni, RZA",$1.97M,Comedy,0,883,tt0379217,en,Coffee and Cigarettes,7897645.0
If Only,,,,,,,,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Gil Junger,"Jennifer Love Hewitt, Paul Nicholls, Tom Wilkinson, Diana Hardcastle",Gross Unkown,Comedy,0,15775,tt0332136,en,If Only,0.0
Tigerland,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,,,,Joel Schumacher,"Colin Farrell, Matthew Davis, Clifton Collins Jr., Tom Guiry",$0.14M,Drama,10000000,10687,tt0170691,en,Tigerland,0.0
Grumpy Old Men,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,,,,Donald Petrie,"Jack Lemmon, Walter Matthau, Ann-Margret, Burgess Meredith",$70.17M,Comedy,0,11520,tt0107050,en,Grumpy Old Men,0.0
Parenthood,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,,,,Ron Howard,"Steve Martin, Mary Steenburgen, Dianne Wiest, Jason Robards",$100.05M,Comedy,0,1552,tt0098067,en,Parenthood,126297830.0
Some Kind of Wonderful,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Howard Deutch,"Eric Stoltz, Mary Stuart Masterson, Lea Thompson, Craig Sheffer",$18.55M,Drama,0,15143,tt0094006,en,Some Kind of Wonderful,18553948.0
Dirty Dancing,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,,,,Emile Ardolino,"Patrick Swayze, Jennifer Grey, Jerry Orbach, Cynthia Rhodes",$0.62M,Drama,6000000,88,tt0092890,en,Dirty Dancing,213954274.0
An Officer and a Gentleman,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Taylor Hackford,"Richard Gere, Debra Winger, David Keith, Robert Loggia",$129.80M,Drama,0,2623,tt0084434,en,An Officer and a Gentleman,129795554.0
The Way We Were,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Sydney Pollack,"Barbra Streisand, Robert Redford, Bradford Dillman, Lois Chiles",Gross Unkown,Drama,0,10236,tt0070903,en,The Way We Were,45000000.0
Swiss Army Man,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",,,,,"Directors:Dan Kwan, Daniel Scheinert","Paul Dano, Daniel Radcliffe, Mary Elizabeth Winstead, Antonia Ribero",$4.21M,Comedy,3000000,347031,tt4034354,en,Swiss Army Man,4210454.0
Camp X-Ray,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}]",,,,,Peter Sattler,"Kristen Stewart, Payman Maadi, Lane Garrison, Tara Holt",$0.01M,Drama,1000000,244506,tt2994190,en,Camp X-Ray,59744.0
A Girl Walks Home Alone at Night,,,,,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",,,,,Ana Lily Amirpour,"Sheila Vand, Arash Marandi, Marshall Manesh, Mozhan Marnò",Gross Unkown,Drama,1000000,252171,tt2326554,en,A Girl Walks Home Alone at Night,395000.0
Trolljegeren,,,,,,,,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,,,,André Øvredal,"Otto Jespersen, Robert Stoltenberg, Knut Nærum, Glenn Erland Tosterud",$0.25M,Drama,3500000,46146,tt1740707,nb,Trolljegeren,4159678.0
Hector and the Search for Happiness,,,,,,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,,,,Peter Chelsom,"Simon Pegg, Rosamund Pike, Tracy-Ann Oberman, Jean Reno",$1.12M,Adventure,0,254375,tt1626146,en,Hector and the Search for Happiness,1124445.0
Frank,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,,,,Lenny Abrahamson,"Michael Fassbender, Domhnall Gleeson, Maggie Gyllenhaal, Moira Brooker",$0.64M,Comedy,0,171372,tt1605717,en,Frank,645186.0
Calendar Girls,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",,,,,Nigel Cole,"Helen Mirren, Julie Walters, Penelope Wilton, John Alderton",$31.04M,Comedy,10000000,8696,tt0337909,en,Calendar Girls,96542059.0
Fly Away Home,,,,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,,,,Carroll Ballard,"Jeff Daniels, Anna Paquin, Dana Delany, Terry Kinney",$24.51M,Adventure,0,11076,tt0116329,en,Fly Away Home,0.0
Homeward Bound: The Incredible Journey,,,,,,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,,,,Duwayne Dunham,"Michael J. Fox, Sally Field, Don Alder, Ed Bernard",$41.83M,Adventure,0,6878,tt0107131,en,Homeward Bound: The Incredible Journey,0.0
Naked Lunch,,,,,,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,,,,David Cronenberg,"Peter Weller, Judy Davis, Ian Holm, Julian Sands",$2.54M,Drama,16000000,2742,tt0102511,en,Naked Lunch,0.0
Beaches,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,,,,Garry Marshall,"Bette Midler, Barbara Hershey, John Heard, Spalding Gray",$57.04M,Comedy,0,15592,tt0094715,en,Beaches,57041866.0
Ultimo tango a Parigi,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Bernardo Bertolucci,"Marlon Brando, Maria Schneider, Maria Michi, Giovanna Galletti",$36.14M,Drama,1250000,1643,tt0070849,fr,Ultimo tango a Parigi,36144000.0
Play Misty for Me,,,,,,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,,,,Clint Eastwood,"Clint Eastwood, Jessica Walter, Donna Mills, John Larch",$11.80M,Drama,725000,15393,tt0067588,en,Play Misty for Me,10600000.0
Love Story,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Arthur Hiller,"Ali MacGraw, Ryan O'Neal, John Marley, Ray Milland",$106.40M,Drama,2200000,9062,tt0066011,en,Love Story,136400000.0
A Ghost Story,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",,,,,David Lowery,"Casey Affleck, Rooney Mara, McColm Cephas Jr., Kenneisha Thompson",$1.60M,Drama,100000,428449,tt6265828,en,A Ghost Story,15584255.0
To the Bone,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}]",,,,,Marti Noxon,"Rebekah Kennedy, Lily Collins, Dana L. Wilson, Ziah Colon",Gross Unkown,Drama,0,401104,tt5541240,en,To the Bone,0.0
Under the Shadow,,,,,,,,,,"[{'id': 27, 'name': 'Horror'}]",,,,,Babak Anvari,"Narges Rashidi, Avin Manshadi, Bobby Naderi, Arash Marandi",$0.03M,Drama,0,375012,tt4273292,en,Under the Shadow,0.0
Man Up,,,,,,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,,,,Ben Palmer,"Lake Bell, Rory Kinnear, Ken Stott, Harriet Walter",Gross Unkown,Comedy,0,332340,tt3064298,en,Man Up,0.0
The First Time,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,,,,Jonathan Kasdan,"Dylan O'Brien, Britt Robertson, Victoria Justice, James Frecheville",$0.02M,Comedy,0,84199,tt1763303,en,The First Time,0.0
The Skeleton Twins,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}]",,,,,Craig Johnson,"Kristen Wiig, Bill Hader, Luke Wilson, Ty Burrell",$5.28M,Comedy,0,244772,tt1571249,en,The Skeleton Twins,5284309.0
Goon,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",,,,,Michael Dowse,"Seann William Scott, Jay Baruchel, Alison Pill, Eugene Levy",$4.17M,Comedy,0,74387,tt1456635,en,Goon,6483963.0
Salmon Fishing in the Yemen,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}]",,,,,Lasse Hallström,"Ewan McGregor, Emily Blunt, Amr Waked, Kristin Scott Thomas",$9.03M,Comedy,5000000,81025,tt1441952,en,Salmon Fishing in the Yemen,34564651.0
Dan in Real Life,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,,,,Peter Hedges,"Steve Carell, Juliette Binoche, Dane Cook, Alison Pill",$47.64M,Comedy,25000000,7211,tt0480242,en,Dan in Real Life,68377859.0
Before We Go,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,,,,Chris Evans,"Chris Evans, Alice Eve, Emma Fitzpatrick, John Cullum",$0.04M,Comedy,0,283350,tt0443465,en,Before We Go,37151.0
Ginger Snaps,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,,,,John Fawcett,"Emily Perkins, Katharine Isabelle, Kris Lemche, Mimi Rogers",$0.00M,Drama,5000000,9871,tt0210070,en,Ginger Snaps,0.0
Idioterne,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,,,,Lars von Trier,"Bodil Jørgensen, Jens Albinus, Anne Louise Hassing, Troels Lyby",$0.01M,Comedy,2500000,452,tt0154421,da,Idioterne,7235.0
Great Expectations,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Alfonso Cuarón,"Ethan Hawke, Gwyneth Paltrow, Hank Azaria, Chris Cooper",$26.33M,Drama,25000000,9410,tt0119223,en,Great Expectations,55494066.0
Sleepless in Seattle,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Nora Ephron,"Tom Hanks, Meg Ryan, Ross Malinger, Rita Wilson",$126.53M,Comedy,21000000,858,tt0108160,en,Sleepless in Seattle,227799884.0
Working Girl,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Mike Nichols,"Melanie Griffith, Harrison Ford, Sigourney Weaver, Alec Baldwin",$64.00M,Comedy,28000000,3525,tt0096463,en,Working Girl,103173635.0
Heartbreak Ridge,,,,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,,,,Clint Eastwood,"Clint Eastwood, Marsha Mason, Everett McGill, Moses Gunn",$42.72M,Drama,15000000,10015,tt0091187,en,Heartbreak Ridge,42724017.0
Rocky IV,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}]",,,,,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers",$127.87M,Drama,31000000,1374,tt0089927,en,Rocky IV,300473716.0
Rocky III,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}]",,,,,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers",$125.05M,Drama,17000000,1371,tt0084602,en,Rocky III,270000000.0
Saturday Night Fever,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,,,,John Badham,"John Travolta, Karen Lynn Gorney, Barry Miller, Joseph Cali",$94.21M,Drama,3500000,11009,tt0076666,en,Saturday Night Fever,237113184.0
The Call of the Wild,,,,,,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",,,,,Chris Sanders,"Harrison Ford, Omar Sy, Cara Gee, Dan Stevens",$62.34M,Adventure,0,119819,tt0026164,en,The Call of the Wild,0.0
Collateral Beauty,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,David Frankel,"Will Smith, Edward Norton, Kate Winslet, Michael Peña",$31.02M,Drama,36000000,345920,tt4682786,en,Collateral Beauty,87416021.0
Popstar: Never Stop Never Stopping,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,,,,"Directors:Akiva Schaffer, Jorma Taccone","Andy Samberg, Jorma Taccone, Akiva Schaffer, Sarah Silverman",$9.39M,Comedy,0,341012,tt3960412,en,Popstar: Never Stop Never Stopping,9496130.0
Obvious Child,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,,,,Gillian Robespierre,"Jenny Slate, Jake Lacy, Gaby Hoffmann, Gabe Liedman",$3.12M,Comedy,0,248774,tt2910274,en,Obvious Child,3123963.0
Mistress America,,,,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",,,,,Noah Baumbach,"Greta Gerwig, Lola Kirke, Shana Dowdeswell, Shelby Rebecca Wong",$2.46M,Comedy,0,309245,tt2872462,en,Mistress America,2500431.0
Clouds of Sils Maria,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}]",,,,,Olivier Assayas,"Juliette Binoche, Kristen Stewart, Chloë Grace Moretz, Lars Eidinger",$1.81M,Drama,6600000,246860,tt2452254,en,Clouds of Sils Maria,1851517.0
Jab Tak Hai Jaan,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,,,,Yash Chopra,"Shah Rukh Khan, Katrina Kaif, Anushka Sharma, Anupam Kher",$3.05M,Drama,0,132316,tt2176013,hi,Jab Tak Hai Jaan,0.0
Miss Peregrine's Home for Peculiar Children,,,,,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",,,,,Tim Burton,"Eva Green, Asa Butterfield, Samuel L. Jackson, Judi Dench",$87.24M,Adventure,110000000,283366,tt1935859,en,Miss Peregrine's Home for Peculiar Children,296485719.0
