name,genre,score,director,budget_x,gross_x,actor_2_name,gross_y,actor_1_name,budget_y,gross,budget
The Artist,Comedy,7.9,Michel Hazanavicius,15000000.0,133432856.0,Ed Lauter,44667095.0,Bérénice Bejo,15000000.0,133432856.0,15000000.0
Water for Elephants,Drama,6.9,Francis Lawrence,38000000.0,117094902.0,Christoph Waltz,58700247.0,Robert Pattinson,38000000.0,117094902.0,38000000.0
Something Borrowed,Comedy,5.9,Luke Greenfield,35000000.0,65100369.0,Steve Howey,39026186.0,Ashley Williams,35000000.0,65100369.0,35000000.0
Johnny English Reborn,Action,6.3,Oliver Parker,45000000.0,160078586.0,Tim McInnerny,8129455.0,Daniel Kaluuya,45000000.0,160078586.0,45000000.0
Bucky Larson: Born to Be a Star,Comedy,3.2,Tom Brady,10000000.0,2530394.0,Kevin Nealon,2331318.0,Don Johnson,10000000.0,2530394.0,10000000.0
Diary of a Wimpy Kid: Rodrick Rules,Animation,6.5,David Bowers,21000000.0,72526996.0,Rachael Harris,52691009.0,Zachary Gordon,21000000.0,72526996.0,21000000.0
Kill List,Action,6.4,Ben Wheatley,,450275.0,Ben Crompton,26297.0,MyAnna Buring,500000.0,450275.0,500000.0
Carnage,Comedy,7.2,Roman Polanski,25000000.0,30722632.0,Christoph Waltz,,Kate Winslet,25000000.0,30722632.0,25000000.0
Attack the Block,Action,6.7,Joe Cornish,13000000.0,6206022.0,Luke Treadaway,1024175.0,John Boyega,13000000.0,6206022.0,13000000.0
The Guard,Comedy,7.3,John Michael McDonagh,6000000.0,19561904.0,Fionnula Flanagan,5359774.0,Don Cheadle,6000000.0,19561904.0,6000000.0
Young Adult,Comedy,6.3,Jason Reitman,12000000.0,22939027.0,Patton Oswalt,16300302.0,Charlize Theron,12000000.0,22939027.0,12000000.0
The Devil's Double,Biography,7.1,Lee Tamahori,19100000.0,5728213.0,Dominic Cooper,1357042.0,Mem Ferda,15000000.0,5728213.0,15000000.0
Another Earth,Drama,6.9,Mike Cahill,100000.0,1938783.0,William Mapother,1316074.0,Robin Lord Taylor,100000.0,1938783.0,100000.0
Like Crazy,Drama,6.7,Drake Doremus,250000.0,3852409.0,Charlie Bewley,3388210.0,Jennifer Lawrence,250000.0,3852409.0,250000.0
What's Your Number?,Comedy,6.1,Mark Mylod,20000000.0,30426096.0,Ari Graynor,13987482.0,Chris Evans,20000000.0,30426096.0,20000000.0
Puss in Boots,Animation,6.6,Chris Miller,130000000.0,554987477.0,Constance Marie,149234747.0,Salma Hayek,130000000.0,554987477.0,130000000.0
Beastly,Drama,5.6,Daniel Barnz,17000000.0,43202283.0,Mary-Kate Olsen,27854896.0,Alex Pettyfer,17000000.0,43202283.0,17000000.0
My Week with Marilyn,Biography,6.9,Simon Curtis,,35057696.0,Toby Jones,14597405.0,Eddie Redmayne,6400000.0,35057696.0,6400000.0
Bernie,Biography,6.8,Richard Linklater,5000000.0,10173061.0,Brandon Smith,9203192.0,Matthew McConaughey,5000000.0,10173061.0,5000000.0
Silent House,Drama,5.3,Chris Kentis,2000000.0,16527747.0,Julia Taylor Ross,12555230.0,Eric Sheffer Stevens,2000000.0,16527747.0,2000000.0
Winnie the Pooh,Animation,7.2,Stephen J. Anderson,30000000.0,49871429.0,Robert Lopez,26687172.0,Craig Ferguson,30000000.0,49871429.0,30000000.0
Hobo with a Shotgun,Action,6.1,Jason Eisener,3000000.0,748453.0,Robb Wells,703002.0,Gregory Smith,3000000.0,748453.0,3000000.0
The Divide,Drama,5.8,Xavier Gens,3000000.0,145676.0,Lauren German,22000.0,Michael Biehn,3000000.0,145676.0,3000000.0
Red Riding Hood,Fantasy,5.5,Catherine Hardwicke,42000000.0,90260376.0,Billy Burke,37652565.0,Gary Oldman,42000000.0,90260376.0,42000000.0
The Roommate,Drama,4.8,Christian E. Christiansen,16000000.0,40492652.0,Danneel Ackles,37300107.0,Leighton Meester,16000000.0,40492652.0,16000000.0
Monte Carlo,Adventure,5.8,Thomas Bezucha,20000000.0,39782683.0,Luke Bracey,23179303.0,Leighton Meester,20000000.0,39782683.0,20000000.0
The Rite,Drama,6.0,Mikael Håfström,37000000.0,96560591.0,Colin O'Donoghue,33037754.0,Anthony Hopkins,37000000.0,96560591.0,37000000.0
New Year's Eve,Comedy,5.7,Garry Marshall,56000000.0,142044638.0,Common,54540525.0,Robert De Niro,56000000.0,142044638.0,56000000.0
Extremely Loud & Incredibly Close,Adventure,6.9,Stephen Daldry,40000000.0,55247881.0,Thomas Horn,31836745.0,Tom Hanks,40000000.0,55247881.0,40000000.0
Alvin and the Chipmunks: Chipwrecked,Animation,4.3,Mike Mitchell,75000000.0,342695435.0,Jesse McCartney,133103929.0,Amy Poehler,75000000.0,342695435.0,75000000.0
Our Idiot Brother,Comedy,6.4,Jesse Peretz,5000000.0,25804448.0,Adam Scott,24809547.0,Zooey Deschanel,5000000.0,25804448.0,5000000.0
Weekend,Drama,7.6,Andrew Haigh,,1192003.0,Chris New,469947.0,Tom Cullen,120000.0,1192003.0,120000.0
Sanctum,Action,5.9,Alister Grierson,30000000.0,108609310.0,Rhys Wakefield,23070045.0,Ioan Gruffudd,30000000.0,108609310.0,30000000.0
The Big Year,Comedy,6.2,David Frankel,41000000.0,8179416.0,Kevin Pollak,7204138.0,Joel McHale,41000000.0,8179416.0,41000000.0
Straw Dogs,Action,5.8,Rod Lurie,25000000.0,11168712.0,Laz Alonso,10324441.0,Alexander Skarsgård,25000000.0,11168712.0,25000000.0
Red State,Action,6.2,Kevin Smith,4000000.0,1874460.0,Michael Angarano,,Anna Gunn,4000000.0,1874460.0,4000000.0
Machine Gun Preacher,Action,6.8,Marc Forster,30000000.0,3338690.0,Madeline Carroll,537580.0,Gerard Butler,30000000.0,3338690.0,30000000.0
30 Minutes or Less,Action,6.1,Ruben Fleischer,28000000.0,40662632.0,Dilshad Vadsaria,37053924.0,Bianca Kajlich,28000000.0,40662632.0,28000000.0
The Iron Lady,Biography,6.4,Phyllida Lloyd,13000000.0,115890699.0,Jim Broadbent,29959436.0,Meryl Streep,13000000.0,115890699.0,13000000.0
Your Sister's Sister,Comedy,6.7,Lynn Shelton,125000.0,3242802.0,Mike Birbiglia,1573712.0,Mark Duplass,125000.0,3242802.0,125000.0
Mr. Popper's Penguins,Comedy,6.0,Mark Waters,55000000.0,187361754.0,Ophelia Lovibond,68218041.0,Madeline Carroll,55000000.0,187361754.0,55000000.0
Courageous,Drama,7.0,Alex Kendrick,2000000.0,35185884.0,Alex Kendrick,34522221.0,Ben Davies,2000000.0,35185884.0,2000000.0
Apollo 18,Horror,5.2,Gonzalo López-Gallego,5000000.0,26236153.0,Ryan Robbins,17683670.0,Warren Christie,5000000.0,26236153.0,5000000.0
Anonymous,Drama,6.9,Roland Emmerich,30000000.0,15395087.0,Joely Richardson,4463292.0,Vanessa Redgrave,30000000.0,15395087.0,30000000.0
Hop,Animation,5.4,Tim Hill,63000000.0,183954145.0,Elizabeth Perkins,108012170.0,Gary Cole,63000000.0,183954145.0,63000000.0
The Beaver,Drama,6.6,Jodie Foster,21000000.0,7294800.0,Cherry Jones,958319.0,Jennifer Lawrence,21000000.0,7294800.0,21000000.0
"Big Mommas: Like Father, Like Son",Action,4.4,John Whitesell,32000000.0,82686066.0,Tony Curran,37911876.0,Brandon T. Jackson,32000000.0,82686066.0,32000000.0
The Dilemma,Comedy,5.3,Ron Howard,70000000.0,69721966.0,Clint Howard,48430355.0,Channing Tatum,70000000.0,69721966.0,70000000.0
Dolphin Tale,Drama,6.8,Charles Martin Smith,37000000.0,95943453.0,Michael Roark,72279690.0,Morgan Freeman,37000000.0,95943453.0,37000000.0
Django Unchained,Drama,8.4,Quentin Tarantino,100000000.0,426074373.0,Christoph Waltz,162804648.0,Leonardo DiCaprio,100000000.0,426074373.0,100000000.0
The Hobbit: An Unexpected Journey,Adventure,7.8,Peter Jackson,180000000.0,1017003568.0,Adam Brown,303001229.0,Aidan Turner,180000000.0,1017003568.0,180000000.0
The Hunger Games,Action,7.2,Gary Ross,78000000.0,694394724.0,Josh Hutcherson,407999255.0,Jennifer Lawrence,78000000.0,694394724.0,78000000.0
The Dark Knight Rises,Action,8.4,Christopher Nolan,250000000.0,1081142612.0,Christian Bale,448130642.0,Tom Hardy,250000000.0,1081142612.0,250000000.0
Pitch Perfect,Comedy,7.1,Jason Moore,17000000.0,115350426.0,Hana Mae Lee,64998368.0,Anna Kendrick,17000000.0,115350426.0,17000000.0
This Is 40,Comedy,6.2,Judd Apatow,35000000.0,88215156.0,Maude Apatow,67523385.0,Charlyne Yi,35000000.0,88215156.0,35000000.0
The Hunt,Drama,8.3,Thomas Vinterberg,3800000.0,15843274.0,Alexandra Rapaport,610968.0,Thomas Bo Larsen,3800000.0,15843274.0,3800000.0
Prometheus,Adventure,7.0,Ridley Scott,130000000.0,403354469.0,Charlize Theron,126464904.0,Michael Fassbender,130000000.0,403354469.0,130000000.0
Moonrise Kingdom,Comedy,7.8,Wes Anderson,16000000.0,68264022.0,Bill Murray,45507053.0,Bruce Willis,16000000.0,68264022.0,16000000.0
The Impossible,Drama,7.6,J.A. Bayona,45000000.0,198087212.0,Geraldine Chaplin,18996755.0,Naomi Watts,45000000.0,198087212.0,45000000.0
Argo,Biography,7.7,Ben Affleck,44500000.0,232325503.0,Scoot McNairy,136019448.0,Clea DuVall,44500000.0,232325503.0,44500000.0
The Twilight Saga: Breaking Dawn - Part 2,Adventure,5.5,Bill Condon,120000000.0,829747654.0,Kristen Stewart,292298923.0,Robert Pattinson,120000000.0,829747654.0,120000000.0
Jack Reacher,Action,7.0,Christopher McQuarrie,60000000.0,218340595.0,Robert Duvall,80033643.0,Tom Cruise,60000000.0,218340595.0,60000000.0
Zero Dark Thirty,Drama,7.4,Kathryn Bigelow,40000000.0,132820716.0,Harold Perrineau,95720716.0,Jennifer Ehle,40000000.0,132820716.0,40000000.0
Cloud Atlas,Action,7.4,Tom Tykwer,102000000.0,130482868.0,Jim Sturgess,27098580.0,Tom Hanks,102000000.0,130482868.0,102000000.0
Skyfall,Action,7.7,Sam Mendes,200000000.0,1108569499.0,Helen McCrory,304360277.0,Albert Finney,200000000.0,1108569499.0,200000000.0
The Perks of Being a Wallflower,Drama,7.9,Stephen Chbosky,13000000.0,33384127.0,Ezra Miller,17738570.0,Logan Lerman,13000000.0,33384127.0,13000000.0
The Amazing Spider-Man,Action,6.9,Marc Webb,230000000.0,757930663.0,Andrew Garfield,262030663.0,Emma Stone,230000000.0,757930663.0,230000000.0
Silver Linings Playbook,Comedy,7.7,David O. Russell,21000000.0,236412453.0,Robert De Niro,132088910.0,Jennifer Lawrence,21000000.0,236412453.0,21000000.0
Snow White and the Huntsman,Action,6.1,Rupert Sanders,170000000.0,396592829.0,Kristen Stewart,155111815.0,Chris Hemsworth,170000000.0,396592829.0,170000000.0
The Master,Drama,7.2,Paul Thomas Anderson,32000000.0,28258060.0,Jeffrey W. Jenkins,16377274.0,Mike Howard,32000000.0,28258060.0,32000000.0
Looper,Action,7.4,Rian Johnson,30000000.0,176506819.0,Bruce Willis,66468315.0,Joseph Gordon-Levitt,30000000.0,176506819.0,30000000.0
Killing Them Softly,Crime,6.2,Andrew Dominik,15000000.0,37930465.0,Sam Shepard,14938570.0,Brad Pitt,15000000.0,37930465.0,15000000.0
Flight,Drama,7.3,Robert Zemeckis,31000000.0,161772375.0,Bruce Greenwood,93749203.0,Denzel Washington,31000000.0,161772375.0,31000000.0
21 Jump Street,Action,7.2,Phil Lord,42000000.0,201585328.0,Dax Flame,138447667.0,Channing Tatum,42000000.0,201585328.0,42000000.0
Ted,Comedy,6.9,Seth MacFarlane,50000000.0,549368315.0,Seth MacFarlane,218628680.0,Mila Kunis,50000000.0,549368315.0,50000000.0
Sinister,Horror,6.8,Scott Derrickson,3000000.0,82515113.0,Victoria Leigh,48056940.0,Danielle Kotch,3000000.0,82515113.0,3000000.0
This Means War,Action,6.3,McG,65000000.0,156491279.0,Abigail Spencer,54758461.0,Tom Hardy,65000000.0,156491279.0,65000000.0
That's My Boy,Comedy,5.5,Sean Anders,70000000.0,57719093.0,Leighton Meester,36931089.0,Adam Sandler,70000000.0,57719093.0,70000000.0
Lincoln,Biography,7.3,Steven Spielberg,65000000.0,275293450.0,Hal Holbrook,182204440.0,Joseph Gordon-Levitt,65000000.0,275293450.0,65000000.0
Brave,Animation,7.1,Mark Andrews,185000000.0,538983207.0,John Ratzenberger,237282182.0,Kelly Macdonald,185000000.0,538983207.0,185000000.0
The Place Beyond the Pines,Crime,7.3,Derek Cianfrance,15000000.0,47052899.0,Ben Mendelsohn,21383298.0,Ryan Gosling,15000000.0,47052899.0,15000000.0
Dredd,Action,7.1,Pete Travis,50000000.0,41037742.0,Jason Cope,13401683.0,Wood Harris,35000000.0,41037742.0,35000000.0
Dark Shadows,Comedy,6.2,Tim Burton,150000000.0,245527149.0,Chloë Grace Moretz,79711678.0,Johnny Depp,100000000.0,245527149.0,100000000.0
John Carter,Action,6.6,Andrew Stanton,250000000.0,284139100.0,Samantha Morton,73058679.0,Daryl Sabara,263700000.0,284139100.0,263700000.0
Battleship,Action,5.8,Peter Berg,209000000.0,303025485.0,Alexander Skarsgård,65173160.0,Liam Neeson,209000000.0,303025485.0,209000000.0
Magic Mike,Comedy,6.1,Steven Soderbergh,7000000.0,167739961.0,Alex Pettyfer,113709992.0,Channing Tatum,7000000.0,167739961.0,7000000.0
Hotel Transylvania,Animation,7.1,Genndy Tartakovsky,85000000.0,358375603.0,Adam Sandler,148313048.0,Steve Buscemi,85000000.0,358375603.0,85000000.0
Spring Breakers,Crime,5.3,Harmony Korine,5000000.0,32170399.0,Heather Morris,14123773.0,James Franco,5000000.0,32170399.0,5000000.0
Underworld: Awakening,Action,6.3,Måns Mårlind,70000000.0,160112671.0,Stephen Rea,62321039.0,Theo James,70000000.0,160112671.0,70000000.0
Safe House,Action,6.7,Daniel Espinosa,85000000.0,208076205.0,Ryan Reynolds,126149655.0,Denzel Washington,85000000.0,208076205.0,85000000.0
Seeking a Friend for the End of the World,Adventure,6.7,Lorene Scafaria,10000000.0,11681781.0,Mark Moses,6619173.0,Steve Carell,10000000.0,11681781.0,10000000.0
The Bourne Legacy,Action,6.6,Tony Gilroy,125000000.0,276144750.0,Scott Glenn,113165635.0,Jeremy Renner,125000000.0,276144750.0,125000000.0
Abraham Lincoln: Vampire Hunter,Action,5.9,Timur Bekmambetov,69000000.0,116471580.0,Dominic Cooper,37516013.0,Rufus Sewell,69000000.0,116471580.0,69000000.0
Wreck-It Ralph,Animation,7.7,Rich Moore,165000000.0,471222889.0,Sarah Silverman,189412677.0,Jack McBrayer,165000000.0,471222889.0,165000000.0
American Reunion,Comedy,6.7,Jon Hurwitz,50000000.0,234989584.0,Dania Ramirez,56724080.0,Alyson Hannigan,50000000.0,234989584.0,50000000.0
Savages,Crime,6.5,Oliver Stone,45000000.0,82966152.0,Shea Whigham,47307550.0,Demián Bichir,45000000.0,82966152.0,45000000.0
Life of Pi,Adventure,7.9,Ang Lee,120000000.0,609016565.0,Rafe Spall,124976634.0,Suraj Sharma,120000000.0,609016565.0,120000000.0
Resident Evil: Retribution,Action,5.4,Paul W.S. Anderson,65000000.0,240159255.0,Boris Kodjoe,42345531.0,Milla Jovovich,65000000.0,240159255.0,65000000.0
Men in Black 3,Action,6.8,Barry Sonnenfeld,225000000.0,624026776.0,Michael Stuhlbarg,179020854.0,Will Smith,225000000.0,624026776.0,225000000.0
Journey 2: The Mysterious Island,Action,5.8,Brad Peyton,79000000.0,335260290.0,Dwayne Johnson,103812241.0,Josh Hutcherson,79000000.0,335260290.0,79000000.0
Seven Psychopaths,Comedy,7.2,Martin McDonagh,15000000.0,32226382.0,Gabourey Sidibe,14989761.0,Abbie Cornish,15000000.0,32226382.0,15000000.0
Rock of Ages,Comedy,5.9,Adam Shankman,75000000.0,59418613.0,Shane Hartline,38509342.0,James Martin Kelly,75000000.0,59418613.0,75000000.0
The Dictator,Comedy,6.4,Larry Charles,65000000.0,179379533.0,Aasif Mandvi,59617068.0,Sayed Badreya,65000000.0,179379533.0,65000000.0
The Watch,Comedy,5.7,Akiva Schaffer,68000000.0,68267862.0,Nicholas Braun,34350553.0,Will Forte,68000000.0,68267862.0,68000000.0
The Expendables 2,Action,6.6,Simon West,100000000.0,314975955.0,Sylvester Stallone,85017401.0,Jason Statham,92000000.0,314975955.0,92000000.0
Safety Not Guaranteed,Comedy,7.0,Colin Trevorrow,750000.0,4424699.0,Mark Duplass,4007792.0,Mary Lynn Rajskub,750000.0,4424699.0,750000.0
Chronicle,Adventure,7.0,Josh Trank,12000000.0,126636097.0,Alex Russell,64572496.0,Michael Kelly,12000000.0,126636097.0,12000000.0
End of Watch,Action,7.6,David Ayer,7000000.0,55078146.0,Anna Kendrick,40983001.0,Jake Gyllenhaal,7000000.0,55078146.0,7000000.0
Wrath of the Titans,Action,5.7,Jonathan Liebesman,150000000.0,301970083.0,Edgar Ramírez,83640426.0,Liam Neeson,150000000.0,301970083.0,150000000.0
Mud,Drama,7.4,Jeff Nichols,10000000.0,32613173.0,Tye Sheridan,21589307.0,Matthew McConaughey,10000000.0,32613173.0,10000000.0
Man on a Ledge,Action,6.6,Asger Leth,42000000.0,47636031.0,Mandy Gonzalez,18600911.0,Robert Clohessy,42000000.0,47636031.0,42000000.0
Diary of a Wimpy Kid: Dog Days,Animation,6.3,David Bowers,22000000.0,77229695.0,Rachael Harris,49002815.0,Zachary Gordon,22000000.0,77229695.0,22000000.0
The Lucky One,Drama,6.5,Scott Hicks,25000000.0,99357138.0,Riley Thomas Stewart,60443237.0,Blythe Danner,25000000.0,99357138.0,25000000.0
Rise of the Guardians,Animation,7.3,Peter Ramsey,145000000.0,306941670.0,Kamil McFadden,103400692.0,Hugh Jackman,145000000.0,306941670.0,145000000.0
The Iceman,Biography,6.8,Ariel Vromen,10000000.0,4552970.0,James Franco,1939441.0,Chris Evans,10000000.0,4552970.0,10000000.0
Maniac,Horror,6.1,Franck Khalfoun,6000000.0,2631275.0,Nora Arnezeder,12843.0,America Olivo,6000000.0,2631275.0,6000000.0
Madagascar 3: Europe's Most Wanted,Animation,6.8,Eric Darnell,145000000.0,746921274.0,Martin Short,216366733.0,Jada Pinkett Smith,145000000.0,746921274.0,145000000.0
The Five-Year Engagement,Comedy,6.2,Nicholas Stoller,30000000.0,54169363.0,Jacki Weaver,28644770.0,Alison Brie,30000000.0,54169363.0,30000000.0
House at the End of the Street,Drama,5.6,Mark Tonderai,10000000.0,44287131.0,Nolan Gerard Funk,31607598.0,Jennifer Lawrence,6900000.0,44287131.0,6900000.0
The Sessions,Biography,7.2,Ben Lewin,1000000.0,10656155.0,Adam Arkin,5997134.0,W. Earl Brown,1000000.0,10656155.0,1000000.0
The Woman in Black,Drama,6.4,James Watkins,17000000.0,128955898.0,Roger Allam,54322273.0,Daniel Radcliffe,17000000.0,128955898.0,17000000.0
Think Like a Man,Comedy,6.5,Tim Story,12000000.0,96070507.0,Romany Malco,91547205.0,Chris Brown,12000000.0,96070507.0,12000000.0
The Vow,Drama,6.8,Michael Sucsy,30000000.0,196114570.0,Lucas Bryant,125014030.0,Channing Tatum,30000000.0,196114570.0,30000000.0
Taken 2,Action,6.3,Olivier Megaton,45000000.0,376152455.0,Luke Grimes,139852971.0,Liam Neeson,45000000.0,376152455.0,45000000.0
Compliance,Crime,6.4,Craig Zobel,270000.0,592116.0,Matt Servitto,318622.0,Dreama Walker,270000.0,592116.0,270000.0
Hit and Run,Action,6.1,David Palmer,2000000.0,16816647.0,Tom Arnold,13746550.0,Bradley Cooper,2000000.0,16816647.0,2000000.0
Act of Valor,Action,6.5,Mike McCoy,12000000.0,82499399.0,Jason Cottle,70011073.0,Alex Veadov,12000000.0,82499399.0,12000000.0
On the Road,Adventure,6.1,Walter Salles,25000000.0,9617377.0,Viggo Mortensen,717753.0,Kristen Stewart,25000000.0,9617377.0,25000000.0
Bullet to the Head,Action,5.7,Walter Hill,45000000.0,21947209.0,Jason Momoa,9483821.0,Sylvester Stallone,55000000.0,21947209.0,55000000.0
LOL,Comedy,4.4,Lisa Azuelos,11000000.0,10578643.0,Lina Esco,,Nora Dunn,11000000.0,10578643.0,11000000.0
Ice Age: Continental Drift,Animation,6.5,Steve Martino,95000000.0,877244782.0,Josh Gad,161317423.0,Peter Dinklage,95000000.0,877244782.0,95000000.0
Mirror Mirror,Adventure,5.6,Tarsem Singh,85000000.0,183018522.0,Nathan Lane,64933670.0,Julia Roberts,85000000.0,183018522.0,85000000.0
The Lords of Salem,Horror,5.2,Rob Zombie,1500000.0,1544989.0,Dee Wallace,1163508.0,Sid Haig,2500000.0,1544989.0,2500000.0
Step Up Revolution,Drama,6.4,Scott Speer,33000000.0,140470746.0,Stephen Boss,35057332.0,Ryan Guzman,33000000.0,140470746.0,33000000.0
The Possession,Horror,5.9,Ole Bornedal,14000000.0,85446075.0,Madison Davenport,49122319.0,Kyra Sedgwick,14000000.0,85446075.0,14000000.0
The Brass Teapot,Comedy,6.4,Ramaa Mosley,900000.0,245027.0,Michael Angarano,6643.0,Jack McBrayer,900000.0,245027.0,900000.0
Alex Cross,Action,5.2,Rob Cohen,35000000.0,34618867.0,Chad Lindberg,25863915.0,Cicely Tyson,35000000.0,34618867.0,35000000.0
Amour,Drama,7.9,Michael Haneke,8900000.0,29664140.0,Emmanuelle Riva,225377.0,Isabelle Huppert,8900000.0,29664140.0,8900000.0
What to Expect When You're Expecting,Comedy,5.7,Kirk Jones,40000000.0,84384002.0,Dennis Quaid,41102171.0,Anna Kendrick,40000000.0,84384002.0,40000000.0
Here Comes the Boom,Action,6.4,Frank Coraci,42000000.0,73100172.0,Reggie Lee,45290318.0,Salma Hayek,42000000.0,73100172.0,42000000.0
The Collection,Horror,6.1,Marcus Dunstan,7500000.0,9929706.0,Johanna Braddy,6842058.0,Daniel Sharman,10000000.0,9929706.0,10000000.0
To Rome with Love,Comedy,6.3,Woody Allen,,73244881.0,Judy Davis,16684352.0,Ornella Muti,17000000.0,73244881.0,17000000.0
ParaNorman,Animation,7.0,Chris Butler,60000000.0,107139399.0,Kodi Smit-McPhee,55994557.0,Anna Kendrick,60000000.0,107139399.0,60000000.0
Contraband,Action,6.4,Baltasar Kormákur,25000000.0,96262212.0,David O'Hara,66489425.0,J.K. Simmons,25000000.0,96262212.0,25000000.0
Red Lights,Drama,6.2,Rodrigo Cortés,,14107313.0,Toby Jones,,Robert De Niro,14000000.0,14107313.0,14000000.0
Arbitrage,Drama,6.6,Nicholas Jarecki,12000000.0,35485056.0,Curtiss Cook,7918283.0,Nate Parker,12000000.0,35485056.0,12000000.0
The Man with the Iron Fists,Action,5.4,RZA,15000000.0,20546518.0,RZA,15608545.0,Rick Yune,15000000.0,20546518.0,15000000.0
The Campaign,Comedy,6.1,Jay Roach,95000000.0,104907746.0,Thomas Middleditch,86897182.0,Will Ferrell,95000000.0,104907746.0,95000000.0
Frankenweenie,Animation,6.9,Tim Burton,39000000.0,81493846.0,Catherine O'Hara,35287788.0,Martin Landau,39000000.0,81493846.0,39000000.0
The Guilt Trip,Comedy,5.7,Anne Fletcher,40000000.0,41863726.0,Tom Virtue,37101011.0,Miriam Margolyes,40000000.0,41863726.0,40000000.0
The Words,Drama,7.0,Brian Klugman,6000000.0,15950164.0,Bradley Cooper,11434867.0,J.K. Simmons,6000000.0,15950164.0,6000000.0
Beasts of the Southern Wild,Adventure,7.3,Benh Zeitlin,1800000.0,21107746.0,Gina Montana,12784397.0,Quvenzhané Wallis,1800000.0,21107746.0,1800000.0
Red Tails,Action,5.9,Anthony Hemingway,58000000.0,50365498.0,Nate Parker,49875589.0,David Oyelowo,58000000.0,50365498.0,58000000.0
The Cold Light of Day,Action,4.9,Mabrouk El Mechri,20000000.0,16863583.0,Bruce Willis,3749061.0,Henry Cavill,20000000.0,16863583.0,20000000.0
